name,address,phone,website,operator,operator_type,board,levels,gender,religion,language,lat,lon,osm_url,Name,Address,Fee Structure,Basic Infomation,Contact Details,FAQ,Admission Details,Other Key Infomation,School Infrastructure Details,Co-Curricular Activities,Travel Infomation,Review,Summary
Z P School,"Bhapkar Mala, Pune, 412307",,,,,,,,,,18.5089546,73.9896265,https://www.openstreetmap.org/way/1215215267,Z P School,"Bhapkar Mala, Pune, 412307",,,,,,https://www.openstreetmap.org/way/1215215267,,,"18.5089546, 73.9896265",,
"Z P School Ground, Tandulwadi, Baramati","Tandulwadi, Baramati, 413102",,,,,,,,,,18.1826118,74.5886566,https://www.openstreetmap.org/way/1283538598,"Z P School Ground, Tandulwadi, Baramati","Tandulwadi, Baramati, 413102",,,,,,https://www.openstreetmap.org/way/1283538598,,,"18.1826118, 74.5886566",,
Z. P. School Ground,"Pune Nashik Road, Khed (Rajgurunagar)",,,,,,,,,,18.8584884,73.8892385,https://www.openstreetmap.org/way/1137545229,Z. P. School Ground,"Pune Nashik Road, Khed (Rajgurunagar)",,,,,,https://www.openstreetmap.org/way/1137545229,,,"18.8584884, 73.8892385",,
Z.P school Tardoli,"Morgaon, 412307",,,Ministry of School Education,government,,,,none,,18.2614927,74.3438037,https://www.openstreetmap.org/way/1318966587,Z.P school Tardoli,"Morgaon, 412307",,operator=Ministry of School Education; operator_type=government; religion=none,,,,https://www.openstreetmap.org/way/1318966587,,,"18.2614927, 74.3438037",,
Z.P. School,,,,,,,,,,,18.6191845,73.5213688,https://www.openstreetmap.org/node/10786090472,Z.P. School,,,,,,,https://www.openstreetmap.org/node/10786090472,,,"18.6191845, 73.5213688",,
Zeal School,,,,,,,,,,,18.5240348,73.6061294,https://www.openstreetmap.org/way/1356854730,Zeal School,,,,,,,https://www.openstreetmap.org/way/1356854730,,,"18.5240348, 73.6061294",,
Zila Parishad Primary School Chande,,,,,,,,,,,18.5549169,73.698477,https://www.openstreetmap.org/node/9837794178,Zila Parishad Primary School Chande,,,,,,,https://www.openstreetmap.org/node/9837794178,,,"18.5549169, 73.698477",,
Zilla Parishad Primary School Mulkhed,,,,,,,,,,,18.5413596,73.6873987,https://www.openstreetmap.org/node/9837794853,Zilla Parishad Primary School Mulkhed,,,,,,,https://www.openstreetmap.org/node/9837794853,,,"18.5413596, 73.6873987",,
Zilla Parishad Primary School Shelkewadi,,,,,,,,,,,18.5467941,73.6653977,https://www.openstreetmap.org/way/1072183656,Zilla Parishad Primary School Shelkewadi,,,,,,,https://www.openstreetmap.org/way/1072183656,,,"18.5467941, 73.6653977",,
Zilla Parishad school Ground,"Loni kand, 412216",,,,,,,,,,18.623882,74.0223969,https://www.openstreetmap.org/way/1251544846,Zilla Parishad school Ground,"Loni kand, 412216",,,,,,https://www.openstreetmap.org/way/1251544846,,,"18.623882, 74.0223969",,
"ZP School, Khairenagar","Khairenagar, 412403",,,,,,,,,,18.8223378,74.0993161,https://www.openstreetmap.org/way/623131484,"ZP School, Khairenagar","Khairenagar, 412403",,,,,,https://www.openstreetmap.org/way/623131484,,,"18.8223378, 74.0993161",,
कस्पटे वस्ती शाळा,,,,,,,,,,,18.5945067,73.7734444,https://www.openstreetmap.org/way/1084969936,कस्पटे वस्ती शाळा,,,,,,,https://www.openstreetmap.org/way/1084969936,,,"18.5945067, 73.7734444",,
ग्रामप्रबोधिनी विद्यालय साळुंबरे,,,,,,,,,,,18.6666224,73.6908727,https://www.openstreetmap.org/way/1031504593,ग्रामप्रबोधिनी विद्यालय साळुंबरे,,,,,,,https://www.openstreetmap.org/way/1031504593,,,"18.6666224, 73.6908727",,
जिल्हा परिषद प्राथमिक शाळा उधेवाडी,,,,,,,,,,,18.8258297,73.3951549,https://www.openstreetmap.org/way/1176968166,जिल्हा परिषद प्राथमिक शाळा उधेवाडी,,,,,,,https://www.openstreetmap.org/way/1176968166,,,"18.8258297, 73.3951549",,
